pool	USDA1157	USDA1021	KH35C	HM006-1	1819	1790	1760	1751	1724	1464	1397	1456	1415	1533	1623	1919	1222	1519	1883	1561	1215	1200	1710	1793	1212	M162	1107	1248	1158	1614	T073	1180	1581	1027	1206	M270	1199	1031	1491	1195	3085	1742	1264	1496	1497	1808	1660	1211	1191	1530	1791	1659	1170	1550	1795	1594	1562	1580	1612	1616	1617	1666	KH46C	1777	1655	1688	1692	1719
C68_R108_S11	0.00463913	0.00662955	0.00701745	0.0105341	0.0120259	0.0034717	0.00426922	0.00391669	0.00601673	0.0018435	0.000696703	0.010138	0.0065623	0.0576372	0.000719088	0.00282195	0.00403899	0.0062337	0.000313101	0.0104469	0.00280033	0.00231804	0.000726263	0.111194	0.00401555	0.000429428	0.000713239	0	0.0035401	0.000764618	0.00367453	0.00609231	0.0120991	0.00357812	0.0153431	0.000382937	0.0329567	0.0045419	0.00419875	0.000604338	0.00136617	0.00603834	0.105677	0.00547097	0.34292	0.00562488	0.00434065	0.00427563	0.00306689	0.00160928	0.00945121	0.000311974	0.000860369	0.0185735	0.0213519	0.00061006	0.00129093	0.00255067	0.000945812	0.00133613	0.0624264	0.00299513	0.00334749	0.000618984	0.0107047	0.00213491	0.000851989	0.00930283
C68_R108_S12	0.00398028	0.00438047	0.0746127	0.00270934	0.00470088	0.00560133	0.0028148	0.00251948	0.126558	0.00228928	0.0157399	0.00495635	0.0144131	0.0265937	0.000770089	0.00299231	0.0143371	0.00910731	0.0306177	0.00473741	0.00242409	0.00205769	0.00294022	0.00467464	0.00291896	0.000803659	0.0013871	0	0.0113293	0.000857071	0.0130394	0.00225511	0.00347372	0.00312661	0.00314559	0.000852504	0.0258502	0.00306877	0.00329333	0.00289789	0.00210288	0.020434	0.0174829	0.00315989	0.152571	0.0461785	0.0516121	0.00255239	0.00265908	0.00221618	0.0302529	0.000481485	0.00156698	0.0222541	0.155468	0.00071778	0.0012463	0.0023007	0.00135778	0.0015564	0.00221201	0.00252504	0.00231897	0.0192087	0.00268674	0.00208834	0.00371137	0.002251
C68_R108_S7	0.0039559	0.0059822	0.0276788	0.0123302	0.0132816	0.00643875	0.00485608	0.00572868	0.00191134	0.0064124	0.0198297	0.0089722	0.0050826	0.00714717	0.000817002	0.00793293	0.0247325	0.00505369	0.0191717	0.00761408	0.00640733	0.00353136	0.00223843	0.0167226	0.0265887	0.000607456	0.0012475	0	0.00462921	0.000865706	0.0121195	0.000402836	0.00496922	0.00394239	0.0324664	0.000616414	0.0175226	0.00504461	0.00591482	0.00205837	0.00227546	0.00808289	0.1696	0.0061897	0.0686012	0.00449098	0.0142332	0.00719153	0.00440162	0.00916859	0.016324	0.00265001	0.00172013	0.0280661	0.0504209	0.00797352	0.00157462	0.0104847	0.00180748	0.00215024	0.202751	0.006666	0.0060518	0.0011802	0.00535039	0.00798887	0.00282532	0.00695384
C68_R108_S8	0.00524167	0.00394869	0.0395401	0.0240985	0.0207461	0.00419178	0.00247147	0.00951775	0.0399887	0.00128103	0.00962166	0.00495097	0.0130452	0.119162	0.000872792	0.0359783	0.0125686	0.00523273	0.00585757	0.00434076	0.00204095	0.00829796	0.0015584	0.003292	0.00523514	0.000397417	0.000621574	0	0.0057556	0.000742231	0.00469874	0.00116987	0.00427531	0.00479173	0.00257356	0.000477663	0.00968409	0.00268742	0.00343707	0.00161258	0.0014384	0.0135184	0.0370904	0.212218	0.0824597	0.00303198	0.00730829	0.00783495	0.0035411	0.00265286	0.0653012	0.0011787	0.00121678	0.00600585	0.0542548	0.00334351	0.00157356	0.00270901	0.00117325	0.00207094	0.00248276	0.00721994	0.00297645	0.0358202	0.00903425	0.00364086	0.00227675	0.000621951
C68_R108_S9	0.00531745	0.00517473	0.208928	0.02372	0.0167874	0.0183615	0.00326945	0.00743333	0	0.00239459	0.0292667	0.00513234	0.0061313	0.00997775	0.000974351	0.0227976	0.0587409	0.00781982	0	0.0149006	0.00424652	0.00371262	0.00370124	0.00455824	0.00326897	0.000732482	0.00121353	0	0.00626613	0.000893217	0.00560524	0	0.0173775	0.00454996	0.00417171	0.000726694	0.0158379	0.0324288	0.0107612	0.00321068	0.00299132	0.0172377	0.022314	0.00485446	0.0531269	0.0748495	0.00867348	0.0166472	0.00386367	0.00410313	0.0511994	0.000581284	0.00145607	0.0820629	0.0122375	0.0115522	0.00234739	0.00341001	0.00184987	0.00293097	0.00493607	0.0176961	0.00300713	0	0.0179283	0.00327414	0.00447903	0
C68_R108_X1	0.00395452	0.00337517	0.0670046	0.0339954	0.0132069	0.0213567	0.00305637	0.00667479	0.0276098	0.00673287	0.0252552	0.0038948	0.0130521	0.0256741	0.00164576	0.0108336	0.0635657	0.0101374	0.011855	0.00525698	0.00255835	0.00461094	0.00344777	0.013316	0.0113634	0.000750178	0.00134606	0	0.00889288	0.00119004	0.00449827	0.00113596	0.00354585	0.00554271	0.00169595	0.0006897	0.00616733	0.0022217	0.0520587	0.00279898	0.00191087	0.00931674	0.00450365	0.00388296	0.00549674	0.0362594	0.0248796	0.00961667	0.00492483	0.00764203	0.0371448	0.000544138	0.00136852	0.0175438	0.256837	0.00101805	0.00225151	0.00324712	0.00148827	0.00197409	0.00306666	0.00936755	0.00608567	0.0125863	0.0415074	0.0025994	0.00413694	0.00283066
C68_R108_X2	0.00483315	0.00403892	0.0617223	0.0368653	0.0617467	0.0283292	0.00510849	0.00880885	0.0141704	0.00840034	0.0441223	0.00409147	0.00966841	0.0126557	0.0018062	0.00785225	0.045053	0.0119656	0.033882	0.00508067	0.00304685	0.00919381	0.00331098	0.00721601	0.0355192	0.000831434	0.00160233	0	0.00515728	0.00181088	0.00635903	0.000634508	0.0105935	0.00761519	0.00718337	0.000906843	0.0145637	0.00307107	0.00995517	0.00409835	0.00280202	0.0115362	0.00857648	0.00706736	0.0296782	0.00423843	0.054239	0.0206293	0.00304842	0.0055752	0.0248955	0.000961244	0.00192003	0.00967075	0.149912	0.00798066	0.00342382	0.00452149	0.00195788	0.00286692	0.00506246	0.00603034	0.00682617	0.00572078	0.0616839	0.00336661	0.00432581	0.00861205
C68_R108_X3	0.00572949	0.00484591	0.0266742	0.0219459	0.0203271	0.0598829	0.0061391	0.00878641	0.0154842	0.0335974	0.013725	0.00776074	0.0082633	0.0213677	0.00177879	0.0120601	0.0445103	0.0346565	0.00413846	0.00572624	0.00582273	0.00669231	0.00856611	0.00931369	0.0422677	0.00101255	0.00175163	0	0.0142707	0.00151943	0.00649069	0.00643723	0.0083295	0.00882427	0.0116544	0.00097177	0.0224216	0.00444738	0.0143713	0.0111385	0.00261082	0.038346	0.0132633	0.00794516	0.0309981	0.0801801	0.0216708	0.0243473	0.00709511	0.00848836	0.013485	0.00356373	0.00194669	0.00874651	0.0888062	0.00507275	0.00286045	0.00483088	0.00207657	0.00272237	0.0261173	0.00491837	0.0102527	0.00119837	0.0314873	0.00446267	0.00847304	0.000330766
C68_R108_X4	0.00763034	0.00413076	0.0170338	0.045111	0.0248906	0.0268088	0.0247191	0.0158261	0.0295369	0.00211477	0.0406636	0.00587745	0.00618301	0.0115808	0.000876575	0.0228148	0.0676149	0.0130205	0.035788	0.0166093	0.00560733	0.00540696	0.00433096	0.00466265	0.0108292	0.000878422	0.00163969	0	0.0727841	0.000763907	0.00706364	0.00111708	0.0122305	0.00385174	0.00726398	0.00094963	0.0104066	0.00326503	0.00956526	0.0040392	0.00269274	0.01363	0.0143982	0.0139882	0.0244034	0.0659903	0.0491208	0.00747301	0.0030888	0.0065528	0.0273927	0.00314324	0.00243106	0.0149987	0.083364	0.000857858	0.00185883	0.00617256	0.00242373	0.00308065	0.00870205	0.0226335	0.0085355	0.00808451	0.00319414	0.00445132	0.00763329	0.00421708
C68_R108_X5	0.00398957	0.0028283	0.0336434	0.0294872	0.0354639	0.0141793	0.00449836	0.0135936	0.0253658	0.00948019	0.00263972	0.00435063	0.0104129	0.0142683	0.00159767	0.0117754	0.074938	0.0113406	0.00983851	0.00668243	0.0023198	0.00658307	0.00271148	0.00535474	0.0165427	0.000788638	0.00153178	0	0.00669096	0.00157511	0.00615009	0.000889903	0.00556112	0.00817916	0.00328071	0.000882608	0.0114355	0.00267629	0.00452585	0.00180435	0.00231179	0.0180516	0.00461623	0.00490962	0.0172728	0.0657694	0.0386259	0.00362837	0.0155973	0.00689757	0.0287209	0.000552673	0.00185045	0.0211511	0.199296	0.0140166	0.00320799	0.00405267	0.00160152	0.00266265	0.0225834	0.00354098	0.015978	0.00967539	0.0493024	0.00360069	0.00397349	0.026695
C68_R108_X6	0.0044512	0.00223074	0.0578145	0.0264925	0.0557984	0.0180476	0.00907913	0.00820002	0.00168276	0.00203131	0.0398651	0.00282438	0.00879434	0.0123334	0.0018713	0.00746884	0.0842952	0.0186663	0.0245824	0.00432419	0.00169094	0.00539768	0.00397546	0.0208433	0.038911	0.000765933	0.0014847	0	0.00697438	0.00182962	0.00704036	0.000196387	0.0150013	0.00723717	0.00141131	0.00084612	0.0133838	0.001565	0.00291047	0.0112718	0.0025124	0.0175017	0.00259881	0.0063003	0.00612771	0.00114637	0.0386971	0.00635434	0.00189177	0.00749092	0.0254071	0.00187409	0.00216325	0.0202848	0.146562	0.00723702	0.00363999	0.00516943	0.00168216	0.00283738	0.011481	0.0038499	0.0187999	0.00233588	0.0796226	0.00368971	0.00600526	0.0331472
C68_R108_M10	0.0028596	0.00221422	0.0868596	0.0368368	0.00346338	0.00963075	0.002656	0.00703382	0.0286172	0.0120788	0.026736	0.00198871	0.013498	0.01863	0.00187074	0.00922031	0.0182519	0.00434596	0.0350486	0.00415399	0.00188318	0.00566767	0.00256016	0.0024319	0.0137251	0.000649232	0.00132213	0	0.0107351	0.0020201	0.00468774	0.000566338	0.00532406	0.00638489	0.00153821	0.000776908	0.0045715	0.00169183	0.00254016	0.00276713	0.00159556	0.0123105	0.00459951	0.00402132	0.0181827	0.0335341	0.0475079	0.00331038	0.00201795	0.00388094	0.0338809	0.00661146	0.00163251	0.00747914	0.273165	0.0127935	0.00368084	0.00235706	0.00153045	0.00174994	0.00256218	0.00236442	0.0144591	0.00603104	0.0679633	0.00226354	0.0031942	0.0274831
C68_R108_M7	0.00635827	0.00533937	0.0201012	0.0503853	0.0469287	0.0168414	0.00466959	0.00406021	0.0197938	0.0155955	0.0546371	0.00567679	0.00651487	0.0126202	0.00157211	0.0234419	0.0272706	0.0115351	0.00112869	0.00561089	0.00358079	0.00718093	0.00492527	0.0313455	0.0381772	0.000905237	0.001511	0.000141689	0.00627928	0.00148112	0.00761507	0.000708003	0.0196917	0.00563572	0.0132824	0.000960817	0.0282282	0.00387435	0.00588414	0.0184533	0.00281726	0.0281532	0.014431	0.0155833	0.0736378	0.0173929	0.0371631	0.0564889	0.00359523	0.00568443	0.0199291	0.0132773	0.00270989	0.0176901	0.0488935	0.00103718	0.00250331	0.00964084	0.00273335	0.0038632	0.00256269	0.0110334	0.023372	0.00952959	0.0206218	0.00373626	0.0056024	0.00637361
C68_R108_M8	0.00434478	0.00437655	0.0977306	0.0533653	0.0480003	0.00937939	0.0103023	0.0073376	0.0107241	0.0294003	0.0039041	0.00607199	0.0097575	0.0202974	0.00142005	0.010679	0.019514	0.0043935	0.0310401	0.00576329	0.00332051	0.007543	0.00111094	0.0104702	0.00725074	0.000573782	0.000970057	0.000107059	0.00518172	0.00121757	0.00854161	0.000558809	0.00601768	0.00591539	0.0166562	0.000636438	0.0116052	0.00387833	0.0133377	0.00122095	0.00217751	0.0111698	0.00967242	0.0282914	0.0739856	0.0205762	0.0658747	0.00332343	0.0119136	0.00754312	0.0256252	0.010148	0.00211717	0.0707609	0.0819882	0.000892601	0.00242976	0.00392228	0.00165179	0.00250969	0.00372373	0.00522111	0.00932101	0.0106855	0.0348076	0.00293048	0.00173346	0.0010877
C68_R108_M9	0.00501482	0.00359848	0.0578868	0.0592951	0.0527277	0.018858	0.00375892	0.00397839	0	0.00179876	0.0444719	0.00475758	0.00805834	0.00962937	0.0025796	0.00937632	0.102389	0.0103471	0.000901944	0.00393048	0.00262928	0.0108144	0.0172067	0.0136189	0.00368173	0.00102737	0.00181927	0.000101259	0.00506773	0.00265911	0.00601014	0	0.0076062	0.00837263	0.0119692	0.00114558	0.00990551	0.00307481	0.00426473	0.00487497	0.00262664	0.0166791	0.0127175	0.00519665	0.0363935	0.0813525	0.0244788	0.0213303	0.00258459	0.00584458	0.0194103	0.0157266	0.00227936	0.00811861	0.0569364	0.00161108	0.00421226	0.00447519	0.00284313	0.00316396	0.00280447	0.00408234	0.0112663	0	0.0875533	0.00360456	0.00584826	0.0376512
